From,To,Overlap
AbstractArrayAssert.java,SoftAssertionMapAssert.java,0.30357142857142855
SoftAssertionMapAssert.java,AbstractArrayAssert.java,0.30357142857142855
AbstractArrayAssert.java,SoftAssertionPredicateAssert.java,0.2833333333333333
SoftAssertionPredicateAssert.java,AbstractArrayAssert.java,0.2833333333333333
AbstractArrayAssert.java,SoftAssertions.java,0.08762886597938144
SoftAssertions.java,AbstractArrayAssert.java,0.08762886597938144
AbstractArrayAssert.java,SoftProxies.java,0.1504424778761062
SoftProxies.java,AbstractArrayAssert.java,0.1504424778761062
AbstractArrayAssert.java,StringAssert.java,0.2786885245901639
StringAssert.java,AbstractArrayAssert.java,0.2786885245901639
AbstractArrayAssert.java,ThrowableAssert.java,0.1875
ThrowableAssert.java,AbstractArrayAssert.java,0.1875
AbstractArrayAssert.java,ThrowableAssertAlternative.java,0.036016949152542374
ThrowableAssertAlternative.java,AbstractArrayAssert.java,0.036016949152542374
AbstractArrayAssert.java,ThrowableTypeAssert.java,0.1349206349206349
ThrowableTypeAssert.java,AbstractArrayAssert.java,0.1349206349206349
AbstractArrayAssert.java,UriAssert.java,0.2833333333333333
UriAssert.java,AbstractArrayAssert.java,0.2833333333333333
AbstractArrayAssert.java,UrlAssert.java,0.2833333333333333
UrlAssert.java,AbstractArrayAssert.java,0.2833333333333333
AbstractArrayAssert.java,WithAssertions.java,0.006266126059712496
WithAssertions.java,AbstractArrayAssert.java,0.006266126059712496
AbstractArrayAssert.java,WithAssumptions.java,0.016159695817490494
WithAssumptions.java,AbstractArrayAssert.java,0.016159695817490494
AbstractArrayAssert.java,WritableAssertionInfo.java,0.0913978494623656
WritableAssertionInfo.java,AbstractArrayAssert.java,0.0913978494623656
AbstractArrayAssert.java,ZonedDateTimeAssert.java,0.28125
ZonedDateTimeAssert.java,AbstractArrayAssert.java,0.28125
AbstractAssert.java,AbstractAssert.java,0.0
AbstractAssert.java,AbstractAssert.java,0.0
AbstractAssert.java,AbstractAtomicFieldUpdaterAssert.java,0.1564245810055866
AbstractAtomicFieldUpdaterAssert.java,AbstractAssert.java,0.1564245810055866
AbstractAssert.java,AbstractAtomicReferenceAssert.java,0.16022889842632332
AbstractAtomicReferenceAssert.java,AbstractAssert.java,0.16022889842632332
AbstractAssert.java,AbstractBDDSoftAssertions.java,0.1652892561983471
AbstractBDDSoftAssertions.java,AbstractAssert.java,0.1652892561983471
AbstractAssert.java,AbstractBigDecimalAssert.java,0.23841059602649006
AbstractBigDecimalAssert.java,AbstractAssert.java,0.23841059602649006
AbstractAssert.java,AbstractBigIntegerAssert.java,0.22748375116063138
AbstractBigIntegerAssert.java,AbstractAssert.java,0.22748375116063138
AbstractAssert.java,AbstractBooleanArrayAssert.java,0.24570912375790424
AbstractBooleanArrayAssert.java,AbstractAssert.java,0.24570912375790424
AbstractAssert.java,AbstractBooleanAssert.java,0.296343001261034
AbstractBooleanAssert.java,AbstractAssert.java,0.296343001261034
AbstractAssert.java,AbstractByteArrayAssert.java,0.19615912208504802
AbstractByteArrayAssert.java,AbstractAssert.java,0.19615912208504802
AbstractAssert.java,AbstractByteAssert.java,0.24767540152155537
AbstractByteAssert.java,AbstractAssert.java,0.24767540152155537
AbstractAssert.java,AbstractCharacterAssert.java,0.27631578947368424
AbstractCharacterAssert.java,AbstractAssert.java,0.27631578947368424
AbstractAssert.java,AbstractCharArrayAssert.java,0.25197541703248466
AbstractCharArrayAssert.java,AbstractAssert.java,0.25197541703248466
AbstractAssert.java,AbstractCharSequenceAssert.java,0.15077605321507762
AbstractCharSequenceAssert.java,AbstractAssert.java,0.15077605321507762
