From,To,Overlap
PathNode.java,ArrayWrapperList.java,0.18478260869565216
ArrayWrapperList.java,Snake.java,0.24087591240875914
Snake.java,ArrayWrapperList.java,0.24087591240875914
ArrayWrapperList.java,Patch.java,0.2052980132450331
Patch.java,ArrayWrapperList.java,0.2052980132450331
ArrayWrapperList.java,DoubleComparator.java,0.2085889570552147
DoubleComparator.java,ArrayWrapperList.java,0.2085889570552147
ArrayWrapperList.java,FailureMessages.java,0.19658119658119658
FailureMessages.java,ArrayWrapperList.java,0.19658119658119658
ArrayWrapperList.java,Files.java,0.08530805687203792
Files.java,ArrayWrapperList.java,0.08530805687203792
ArrayWrapperList.java,FloatComparator.java,0.21518987341772153
FloatComparator.java,ArrayWrapperList.java,0.21518987341772153
ArrayWrapperList.java,Hexadecimals.java,0.18487394957983194
Hexadecimals.java,ArrayWrapperList.java,0.18487394957983194
ArrayWrapperList.java,ClassUtils.java,0.19653179190751446
ClassUtils.java,ArrayWrapperList.java,0.19653179190751446
ArrayWrapperList.java,FieldSupport.java,0.10891089108910891
FieldSupport.java,ArrayWrapperList.java,0.10891089108910891
ArrayWrapperList.java,FieldUtils.java,0.13617021276595745
FieldUtils.java,ArrayWrapperList.java,0.13617021276595745
ArrayWrapperList.java,Introspection.java,0.16753926701570682
Introspection.java,ArrayWrapperList.java,0.16753926701570682
ArrayWrapperList.java,IntrospectionError.java,0.23255813953488372
IntrospectionError.java,ArrayWrapperList.java,0.23255813953488372
ArrayWrapperList.java,MemberUtils.java,0.10429447852760736
MemberUtils.java,ArrayWrapperList.java,0.10429447852760736
ArrayWrapperList.java,MethodSupport.java,0.19318181818181818
MethodSupport.java,ArrayWrapperList.java,0.19318181818181818
ArrayWrapperList.java,PropertyOrFieldSupport.java,0.13978494623655913
PropertyOrFieldSupport.java,ArrayWrapperList.java,0.13978494623655913
ArrayWrapperList.java,PropertySupport.java,0.11400651465798045
PropertySupport.java,ArrayWrapperList.java,0.11400651465798045
ArrayWrapperList.java,IterableUtil.java,0.16666666666666666
IterableUtil.java,ArrayWrapperList.java,0.16666666666666666
ArrayWrapperList.java,Lists.java,0.18518518518518517
Lists.java,ArrayWrapperList.java,0.18518518518518517
ArrayWrapperList.java,Maps.java,0.21935483870967742
Maps.java,ArrayWrapperList.java,0.21935483870967742
ArrayWrapperList.java,NullSafeComparator.java,0.20512820512820512
NullSafeComparator.java,ArrayWrapperList.java,0.20512820512820512
ArrayWrapperList.java,Objects.java,0.1782178217821782
Objects.java,ArrayWrapperList.java,0.1782178217821782
ArrayWrapperList.java,Preconditions.java,0.13991769547325103
Preconditions.java,ArrayWrapperList.java,0.13991769547325103
ArrayWrapperList.java,Sets.java,0.17676767676767677
Sets.java,ArrayWrapperList.java,0.17676767676767677
ArrayWrapperList.java,Strings.java,0.109375
Strings.java,ArrayWrapperList.java,0.109375
ArrayWrapperList.java,TextFileWriter.java,0.18518518518518517
TextFileWriter.java,ArrayWrapperList.java,0.18518518518518517
ArrayWrapperList.java,Throwables.java,0.14644351464435146
Throwables.java,ArrayWrapperList.java,0.14644351464435146
ArrayWrapperList.java,URLs.java,0.1590909090909091
URLs.java,ArrayWrapperList.java,0.1590909090909091
ArrayWrapperList.java,VisibleForTesting.java,0.1559633027522936
VisibleForTesting.java,ArrayWrapperList.java,0.1559633027522936
ArrayWrapperList.java,XmlStringPrettyFormatter.java,0.14285714285714285
XmlStringPrettyFormatter.java,ArrayWrapperList.java,0.14285714285714285
BigDecimalComparator.java,BigDecimalComparator.java,0.0
BigDecimalComparator.java,BigDecimalComparator.java,0.0
BigDecimalComparator.java,BigIntegerComparator.java,0.28125
BigIntegerComparator.java,BigDecimalComparator.java,0.28125
BigDecimalComparator.java,CheckReturnValue.java,0.22388059701492538
CheckReturnValue.java,BigDecimalComparator.java,0.22388059701492538
BigDecimalComparator.java,Closeables.java,0.2289156626506024
Closeables.java,BigDecimalComparator.java,0.2289156626506024
BigDecimalComparator.java,Compatibility.java,0.22388059701492538
Compatibility.java,BigDecimalComparator.java,0.22388059701492538
BigDecimalComparator.java,DateUtil.java,0.041474654377880185
DateUtil.java,BigDecimalComparator.java,0.041474654377880185
BigDecimalComparator.java,ChangeDelta.java,0.17475728155339806
ChangeDelta.java,BigDecimalComparator.java,0.17475728155339806
BigDecimalComparator.java,Chunk.java,0.10975609756097561
Chunk.java,BigDecimalComparator.java,0.10975609756097561
BigDecimalComparator.java,DeleteDelta.java,0.18947368421052632
DeleteDelta.java,BigDecimalComparator.java,0.18947368421052632
BigDecimalComparator.java,Delta.java,0.10227272727272728
Delta.java,BigDecimalComparator.java,0.10227272727272728
BigDecimalComparator.java,DeltaComparator.java,0.20833333333333334
DeltaComparator.java,BigDecimalComparator.java,0.20833333333333334
