From,To,Overlap
Arrays.java,ComparatorBasedComparisonStrategy.java,0.1535181236673774
ComparatorBasedComparisonStrategy.java,Arrays.java,0.1535181236673774
Arrays.java,ComparisonStrategy.java,0.03314917127071823
ComparisonStrategy.java,Arrays.java,0.03314917127071823
Arrays.java,Conditions.java,0.11757990867579908
Conditions.java,Arrays.java,0.11757990867579908
Arrays.java,Dates.java,0.08555133079847908
Dates.java,Arrays.java,0.08555133079847908
Arrays.java,DeepDifference.java,0.10068493150684932
DeepDifference.java,Arrays.java,0.10068493150684932
Arrays.java,Diff.java,0.1411764705882353
Diff.java,Arrays.java,0.1411764705882353
Arrays.java,DoubleArrays.java,0.09954337899543379
DoubleArrays.java,Arrays.java,0.09954337899543379
Arrays.java,Doubles.java,0.12990196078431374
Doubles.java,Arrays.java,0.12990196078431374
Arrays.java,ErrorMessages.java,0.09497206703910614
ErrorMessages.java,Arrays.java,0.09497206703910614
Arrays.java,ExtendedByTypesComparator.java,0.1362530413625304
ExtendedByTypesComparator.java,Arrays.java,0.1362530413625304
Arrays.java,Failures.java,0.14669421487603307
Failures.java,Arrays.java,0.14669421487603307
Arrays.java,FieldByFieldComparator.java,0.13882063882063883
FieldByFieldComparator.java,Arrays.java,0.13882063882063883
Arrays.java,Files.java,0.13836477987421383
Files.java,Arrays.java,0.13836477987421383
Arrays.java,FloatArrays.java,0.1010194624652456
FloatArrays.java,Arrays.java,0.1010194624652456
Arrays.java,Floats.java,0.12990196078431374
Floats.java,Arrays.java,0.12990196078431374
Arrays.java,Futures.java,0.12247324613555291
Futures.java,Arrays.java,0.12247324613555291
Arrays.java,IgnoringFieldsComparator.java,0.14516129032258066
IgnoringFieldsComparator.java,Arrays.java,0.14516129032258066
Arrays.java,InputStreams.java,0.16545893719806765
InputStreams.java,Arrays.java,0.16545893719806765
Arrays.java,InputStreamsException.java,0.11928934010152284
InputStreamsException.java,Arrays.java,0.11928934010152284
Arrays.java,IntArrays.java,0.10036496350364964
IntArrays.java,Arrays.java,0.10036496350364964
Arrays.java,Integers.java,0.13022113022113022
Integers.java,Arrays.java,0.13022113022113022
Arrays.java,IterableDiff.java,0.15621156211562115
IterableDiff.java,Arrays.java,0.15621156211562115
Arrays.java,IterableElementComparisonStrategy.java,0.10824108241082411
IterableElementComparisonStrategy.java,Arrays.java,0.10824108241082411
Arrays.java,Iterables.java,0.14603174603174604
Iterables.java,Arrays.java,0.14603174603174604
Arrays.java,Lists.java,0.18439024390243902
Lists.java,Arrays.java,0.18439024390243902
Arrays.java,LongArrays.java,0.10036496350364964
LongArrays.java,Arrays.java,0.10036496350364964
Arrays.java,Longs.java,0.12776412776412777
Longs.java,Arrays.java,0.12776412776412777
Arrays.java,Maps.java,0.11752577319587629
Maps.java,Arrays.java,0.11752577319587629
Arrays.java,NioFilesWrapper.java,0.11936662606577345
NioFilesWrapper.java,Arrays.java,0.11936662606577345
Arrays.java,Numbers.java,0.10379241516966067
Numbers.java,Arrays.java,0.10379241516966067
Arrays.java,ObjectArrayElementComparisonStrategy.java,0.1100123609394314
ObjectArrayElementComparisonStrategy.java,Arrays.java,0.1100123609394314
Arrays.java,ObjectArrays.java,0.1086803105151729
ObjectArrays.java,Arrays.java,0.1086803105151729
Arrays.java,Objects.java,0.10725356478611284
Objects.java,Arrays.java,0.10725356478611284
Arrays.java,OnFieldsComparator.java,0.14372716199756394
OnFieldsComparator.java,Arrays.java,0.14372716199756394
Arrays.java,Paths.java,0.08584905660377358
Paths.java,Arrays.java,0.08584905660377358
Arrays.java,Predicates.java,0.12452830188679245
Predicates.java,Arrays.java,0.12452830188679245
Arrays.java,RealNumbers.java,0.11956521739130435
RealNumbers.java,Arrays.java,0.11956521739130435
Arrays.java,RecursiveFieldByFieldComparator.java,0.13950617283950617
RecursiveFieldByFieldComparator.java,Arrays.java,0.13950617283950617
Arrays.java,ShortArrays.java,0.09954337899543379
ShortArrays.java,Arrays.java,0.09954337899543379
Arrays.java,Shorts.java,0.12745098039215685
Shorts.java,Arrays.java,0.12745098039215685
Arrays.java,StandardComparisonStrategy.java,0.16115261472785486
